$conditionInfo$date$reviewer$Effectiveness$Satisfaction$Ease of Use$Comment
0$Condition: Attention Deficit Disorder with Hyperactivity$2/6/2014 2:28:02 AM$Reviewer: 55-64 Female  on Treatment for 10 years or more (Patient) $5$5$5$"Very helpful in lifting the ""fog"". Have been on this for years and it has been life changing."
1$Condition: Attention Deficit Disorder with Hyperactivity$8/15/2012 9:00:20 AM$Reviewer: skysouldier, 25-34 Male  on Treatment for 6 months to less than 1 year (Patient) $5$1$1$I was on ritalin xr 20mg three times a day and it would still wear off. I slept fine but it took three months for me to realize it had made me so efficient that everyone else was just in my way... I started getting very aggravated and had severe headaches when it wore off. It definitely helped me focus and deal with the scattered thoughts of add/adhd but the side effects became not worth it. When my friends started asking why I was so cranky all the time I started to worry and took myself off it. I had a very add week but no headaches or irritability issues. I am now on vyvanse and so far it seems to be treating my symptoms with no major side effects. It calms me down, and I don't feel irritable, also I do not have headaches when it wears off. The only thing is, after reading many reviews, it seems very bad for small children. Also, the first day I took it I forgot to eat. So I now eat three meals a day, hungry or not. I hope this helps with your add experience if you are un-medicated I am sure you stopped reading after the first three words...
2$Condition: Attention Deficit Disorder with Hyperactivity$8/6/2012 10:37:34 AM$Reviewer: FanofMatchboxTwenty, 13-18 Female  on Treatment for 1 to less than 2 years (Patient) $5$5$5$
3$Condition: Attention Deficit Disorder with Hyperactivity$5/22/2011 11:41:50 PM$Reviewer: [email protected], 45-54 Male  on Treatment for 6 months to less than 1 year (Patient) $5$4$3$"helped me calm down and be at a normal pace
"
4$Condition: Attention Deficit Disorder with Hyperactivity$7/25/2010 3:13:54 PM$Reviewer: Brittainy, 19-24 Female  on Treatment for less than 1 month (Patient) $4$3$5$Very good drug. 
5$Condition: Attention Deficit Disorder with Hyperactivity$7/20/2010 11:09:36 AM$Reviewer: 55-64 Female  on Treatment for 1 to less than 2 years (Patient) $2$3$3$I have been on various varieties of ADD meds. This one, my Generic LA Ritalin seems to be not nearly as effective as was my brand Concerta LA (it was far too expensive for me}.I don't know what an average dose is but 2 #20's in Am AND 1 #20 mid afternoon doesn't cut it.  I was told originally to take all 3 in the AM.  This doesn't work for me, but don't know what to do. Also, sometimes it says Methefenadate and sometimes Methalyn! What's the difference?
6$Condition: Attention Deficit Disorder with Hyperactivity$4/1/2010 3:25:01 PM$Reviewer: pspalding, 45-54 Male  on Treatment for 1 to less than 2 years (Patient) $3$3$4$It certainly does give me the concentration boost I need and I enjoy several hours of complete clarity. Sustained release however it is not! It is a quick hit for a few hours and that's it. It cost more that the regular Ritalin but no additional benefits in my opinion
7$Condition: Attention Deficit Disorder with Hyperactivity$3/22/2010 10:44:46 PM$Reviewer: blue42, 35-44 Female  on Treatment for less than 1 month (Patient) $4$3$3$i just got prescibed the ritalin sr i had nausea always wanted to sleep i was able to focus but not willing to sleep all the time
8$Condition: Attention Deficit Disorder with Hyperactivity$11/26/2009 8:52:31 PM$Reviewer: 7-12 Female  on Treatment for 1 to 6 months (Caregiver) $1$1$3$child has been getting progressively worse since starting use...
9$Condition: Attention Deficit Disorder with Hyperactivity$3/4/2009 11:02:18 PM$Reviewer: 25-34 Female  on Treatment for 5 to less than 10 years (Patient) $4$4$2$have to take doses at regular intervals during the day previously taking quick release that wore off to quickly what are the long term effects. if taking med for extended period of time. years
10$Condition: Attention Deficit Disorder with Hyperactivity$2/20/2009 9:54:48 AM$Reviewer: 35-44 Female  on Treatment for 1 to 6 months (Caregiver) $1$1$2$doe ritalin have crack in it. been worse since on this med
11$Condition: Attention Deficit Disorder with Hyperactivity$2/7/2009 2:44:41 PM$Reviewer: Favorite72, 19-24 Male  on Treatment for 1 to 6 months (Patient) $4$3$5$I have ADD and this helps me but my dosage is not quite right yet!
12$Condition: Attention Deficit Disorder with Hyperactivity$10/23/2008 5:50:35 AM$Reviewer: Niklas M, 25-34 Male  on Treatment for 6 months to less than 1 year (Patient) $4$5$4$i was making an experience in april this year, when thay give me the diagnostic ADHDvor Extrem adhd, it was an long investigation whit qestions and drawings and computer pogram, and i have tryed before
